  10.1   2.01 0.1
 150.0  20.13 0.1
 198.6  25.65 0.1
 300.2  37.98 0.1
 398.3  49.96 0.1
 500.5  59.35 0.1
 657.2  79.12 0.1
 666.6  79.69 0.1
 857.6 102.58 0.1
1005.9 119.62 0.1
1113.6 132.12 0.1
1248.7 145.01 0.1
1305.3 151.35 0.1
1432.1 164.83 0.1
1488.6 169.32 0.1
